family	genus	species	taxid	segment	experiment	result_type	cluster	timestamp	last_changed_timestamp	num_input_seqs	num_curated_seqs	num_clusters	rss	elapsed_time	mean_cluster_objective_value	mean_cluster_target_len	mean_cluster_num_primers5	mean_cluster_num_primers3	mean_cluster_num_guides	mean_cluster_guide_set_frac_bound	mean_cluster_guide_set_expected_activity	mean_cluster_guide_set_median_activity	mean_cluster_guide_set_5th_pctile_activity
Arteriviridae	Epsilonarterivirus	Epsilonarterivirus safriver	2501965	None	specific_min-guides	taxon	NA	1589056074	1589056074	18	18	1	26618160.0	42682.57	3.5572046726239703	135	1	1	1	1.0	3.29083698325687	3.3641905784606934	3.01484078168869
Arteriviridae	Etaarterivirus	Etaarterivirus ugarco 1	2501969	None	specific_min-guides	taxon	NA	1589057369	1589057369	28	28	1	26560840.0	3992.90	3.201838730514401	88	1	1	1	1.0	3.2956151579107558	3.330861806869507	2.9340816736221313
Caliciviridae	Bavovirus	Bavaria virus	2560343	None	specific_min-guides	taxon	NA	1589111223	1589111223	4	4	1	21996040.0	2140.74	3.201838730514401	88	1	1	1	1.0	3.0870527029037476	2.955296754837036	2.8596415519714355
Caliciviridae	Nacovirus	Nacovirus A	2560612	None	specific_min-guides	taxon	NA	1589113827	1589113827	1	1	1	21954804.0	1832.55	3.201838730514401	88	1	1	1	1.0	3.3390541076660156	3.3390541076660156	3.3390541076660156
Caliciviridae	Salovirus	Nordland virus	2560615	None	specific_min-guides	taxon	NA	1589117560	1589117560	3	3	1	22007132.0	5417.47	3.201838730514401	88	1	1	1	1.0	3.161541700363159	3.2998363375663757	2.847673177719116
Anelloviridae	Lambdatorquevirus	Torque teno seal virus 8	2560820	None	specific_min-guides	taxon	NA	1588957663	1588957663	133	133	1	10529688.0	909.85	15.201838730514401	88	5	9	7	1.0	2.991626034105631	3.119582951068878	2.7953161001205444
Adenoviridae	Siadenovirus	Frog siadenovirus A	298331	None	specific_min-guides	taxon	NA	1588850627	1588850627	1	1	1	37914920.0	1486.38	3.201838730514401	88	1	1	1	1.0	3.121656894683838	3.121656894683838	3.121656894683838
Adenoviridae	Siadenovirus	Turkey siadenovirus A	298333	None	specific_min-guides	taxon	NA	1588863319	1588863319	2	2	1	37931456.0	1496.49	3.201838730514401	88	1	1	1	1.0	2.8930803537368774	2.8930803537368774	2.8930803537368774
Adenoviridae	Mastadenovirus	Simian mastadenovirus A	298334	None	specific_min-guides	taxon	NA	1588803185	1588803185	3	3	1	32628536.0	1510.94	3.201838730514401	88	1	1	1	1.0	3.2574719190597534	3.2574719190597534	3.2574719190597534
Caliciviridae	Vesivirus	Rabbit vesivirus	303317	None	specific_min-guides	taxon	NA	1589124181	1589124181	1	1	1	21957352.0	3066.52	3.201838730514401	88	1	1	1	1.0	2.7672442197799683	2.7672442197799683	2.7672442197799683
Birnaviridae	Blosnavirus	Blotched snakehead virus	311176	A	specific_min-guides	taxon	NA	1589102811	1589102811	1	1	1	2490748.0	263.49	3.201838730514401	88	1	1	1	1.0	2.795019745826721	2.795019745826721	2.795019745826721
Alloherpesviridae	Cyprinivirus	Cyprinid herpesvirus 1	317858	None	specific_min-guides	taxon	NA	1588916887	1588916887	1	1	1	22519960.0	26254.63	3.201838730514401	88	1	1	1	1.0	2.9710192680358887	2.9710192680358887	2.9710192680358887
Alloherpesviridae	Cyprinivirus	Cyprinid herpesvirus 2	317878	None	specific_min-guides	taxon	NA	1588917128	1588917128	4	4	1	22395504.0	23230.19	3.201838730514401	88	1	1	1	1.0	3.295476198196411	3.295476198196411	3.295476198196411
Alloherpesviridae	Ictalurivirus	Acipenserid herpesvirus 2	320884	None	specific_min-guides	taxon	NA	1588917611	1588917611	1	1	1	22403716.0	1553.54	3.201838730514401	88	1	1	1	1.0	2.9995334148406982	2.9995334148406982	2.9995334148406982
Circoviridae	Circovirus	Duck circovirus	324685	None	specific_min-guides	taxon	NA	1589142002	1589142002	140	140	1	8066928.0	13297.34	3.292481250360578	96	1	1	1	1.0	3.1446173514638627	3.3027108311653137	2.8612371683120728
Astroviridae	Avastrovirus	Chicken astrovirus	336959	None	specific_min-guides	taxon	NA	1589080112	1589080112	6	1	1	9197660.0	904.27	3.201838730514401	88	1	1	1	1.0	2.977575421333313	2.977575421333313	2.977575421333313
Caliciviridae	Lagovirus	European brown hare syndrome virus	33756	None	specific_min-guides	taxon	NA	1589111721	1589111721	4	4	1	22003148.0	2531.27	3.201838730514401	88	1	1	1	1.0	2.9967060536146164	3.0165104269981384	2.82926082611084
Caliciviridae	Vesivirus	Vesicular exanthema of swine virus	35612	None	specific_min-guides	taxon	NA	1589126331	1589126331	5	5	1	22024988.0	9178.58	7.093759857836731	143	2	1	4	1.0	2.994766891002655	2.9417110681533813	2.7791134119033813
Birnaviridae	Aquabirnavirus	Tellina virus	359995	A	specific_min-guides	taxon	NA	1589100510	1589100510	1	1	1	2490568.0	237.71	3.201838730514401	88	1	1	1	1.0	3.336528241634369	3.336528241634369	3.336528241634369
Arteriviridae	Simartevirus	Simian hemorrhagic fever virus	38143	None	specific_min-guides	taxon	NA	1589067989	1589067989	11	10	1	26194476.0	2453.86	3.201838730514401	88	1	1	1	1.0	2.983202815055847	2.983202815055847	2.983202815055847
Adenoviridae	Mastadenovirus	Simian adenovirus 19	38416	None	specific_min-guides	taxon	NA	1588790478	1588790478	1	1	1	31938684.0	2810.96	3.201838730514401	88	1	1	1	1.0	3.1115998029708862	3.1115998029708862	3.1115998029708862
Alloherpesviridae	Batrachovirus	Ranid herpesvirus 2	389214	None	specific_min-guides	taxon	NA	1588916160	1588916160	1	1	1	22498716.0	16770.76	3.201838730514401	88	1	1	1	1.0	3.0965367555618286	3.0965367555618286	3.0965367555618286
Anelloviridae	unknown	Small anellovirus	393049	None	specific_min-guides	taxon	NA	1588934305	1588934305	1	1	1	9943432.0	712.03	3.201838730514401	88	1	1	1	1.0	3.003115952014923	3.003115952014923	3.003115952014923
Circoviridae	Circovirus	Gull circovirus	400121	None	specific_min-guides	taxon	NA	1589144804	1589144804	5	5	1	7272912.0	1056.24	3.201838730514401	88	1	1	1	1.0	2.982547235488892	2.989739418029785	2.9399752616882324
Circoviridae	Circovirus	Finch circovirus	400122	None	specific_min-guides	taxon	NA	1589142974	1589142974	1	1	1	7232904.0	1104.32	3.201838730514401	88	1	1	1	1.0	3.4326171278953552	3.4326171278953552	3.4326171278953552
Adenoviridae	Mastadenovirus	Simian adenovirus 8	413258	None	specific_min-guides	taxon	NA	1588793490	1588793490	1	1	1	31943584.0	3442.81	3.201838730514401	88	1	1	1	1.0	2.888254165649414	2.888254165649414	2.888254165649414
Arenaviridae	Mammarenavirus	Oliveros mammarenavirus	42764	L	specific_min-guides	taxon	NA	1589043794	1589043794	1	1	1	17967728.0	1596.79	3.201838730514401	88	1	1	1	1.0	3.391036808490753	3.391036808490753	3.391036808490753
Caliciviridae	Vesivirus	Steller sea lion vesivirus	436911	None	specific_min-guides	taxon	NA	1589125787	1589125787	2	2	1	21976144.0	5161.96	3.7113725127360935	175	1	1	1	1.0	3.0713143348693848	2.890881061553955	2.890881061553955
Arenaviridae	Mammarenavirus	Guanarito mammarenavirus	45219	L	specific_min-guides	taxon	NA	1588983693	1588983693	17	15	1	17997108.0	2917.17	3.201838730514401	88	1	1	1	1.0	3.196221570173899	3.267578423023224	2.9882625341415405
Arenaviridae	Mammarenavirus	Flexal mammarenavirus	45220	L	specific_min-guides	taxon	NA	1588981813	1588981813	1	1	1	17996924.0	887.50	3.201838730514401	88	1	1	1	1.0	3.110711097717285	3.110711097717285	3.110711097717285
Arenaviridae	Mammarenavirus	Latino mammarenavirus	45221	L	specific_min-guides	taxon	NA	1589040032	1589040032	1	1	1	17972900.0	1482.75	3.201838730514401	88	1	1	1	1.0	3.059567093849182	3.059567093849182	3.059567093849182
Arenaviridae	Mammarenavirus	Tamiami mammarenavirus	45223	L	specific_min-guides	taxon	NA	1589047671	1589047671	2	2	1	17967904.0	1704.61	3.201838730514401	88	1	1	1	1.0	3.2433183789253235	3.2433183789253235	3.2433183789253235
Arenaviridae	Mammarenavirus	Whitewater Arroyo mammarenavirus	46919	L	specific_min-guides	taxon	NA	1589048640	1589048640	2	2	1	17700232.0	3713.18	3.214495248781893	89	1	1	1	1.0	3.286736249923706	3.237844228744507	3.237844228744507
Arenaviridae	Mammarenavirus	Pirital mammarenavirus	49891	L	specific_min-guides	taxon	NA	1589044762	1589044762	2	1	1	17796304.0	1638.60	3.201838730514401	88	1	1	1	1.0	3.061770439147949	3.061770439147949	3.061770439147949
Arenaviridae	Mammarenavirus	Chapare mammarenavirus	499556	L	specific_min-guides	taxon	NA	1588980042	1588980042	1	1	1	17991932.0	877.17	3.201838730514401	88	1	1	1	1.0	3.0477693676948547	3.0477693676948547	3.0477693676948547
Alloherpesviridae	Ictalurivirus	Ictalurid herpesvirus 2	508441	None	specific_min-guides	taxon	NA	1588925315	1588925315	1	1	1	22441744.0	5916.13	3.201838730514401	88	1	1	1	1.0	3.0690068006515503	3.0690068006515503	3.0690068006515503
Adenoviridae	Mastadenovirus	Human mastadenovirus G	536079	None	specific_min-guides	taxon	NA	1588770030	1588770030	6	6	1	32899740.0	3788.08	3.201838730514401	88	1	1	1	1.0	2.951228270928065	2.908475160598755	2.7610241174697876
Arenaviridae	Mammarenavirus	Ippy mammarenavirus	55096	L	specific_min-guides	taxon	NA	1588985630	1588985630	1	1	1	18004596.0	896.09	3.201838730514401	88	1	1	1	1.0	3.2349892258644104	3.2349892258644104	3.2349892258644104
Arenaviridae	Mammarenavirus	Mobala mammarenavirus	55097	L	specific_min-guides	taxon	NA	1589042087	1589042087	1	1	1	18009596.0	1697.18	3.201838730514401	88	1	1	1	1.0	3.1371657848358154	3.1371657848358154	3.1371657848358154
Astroviridae	Mamastrovirus	Astrovirus MLB1	568715	None	specific_min-guides	taxon	NA	1589081510	1589081510	7	7	1	9504788.0	1831.26	3.201838730514401	88	1	1	1	1.0	3.1201521328517368	3.1623242497444153	2.8671194314956665
Arenaviridae	unknown	Morogoro mammarenavirus	573900	L	specific_min-guides	taxon	NA	1588962542	1588962542	1	1	1	17992420.0	892.53	3.201838730514401	88	1	1	1	1.0	2.994898796081543	2.994898796081543	2.994898796081543
Caliciviridae	Lagovirus	Rabbit calicivirus Australia 1 MIC-07	576948	None	specific_min-guides	taxon	NA	1589112047	1589112047	1	1	1	21952800.0	3062.88	3.201838730514401	88	1	1	1	1.0	3.239871919155121	3.239871919155121	3.239871919155121
Birnaviridae	Aquabirnavirus	Yellowtail ascites virus	59816	A	specific_min-guides	taxon	NA	1589101717	1589101717	8	8	1	2553420.0	881.46	3.201838730514401	88	1	1	1	1.0	3.1051921620965004	3.0923946499824524	3.088281273841858
Caliciviridae	unknown	St-Valerien swine virus	646294	None	specific_min-guides	taxon	NA	1589110981	1589110981	5	5	1	22027220.0	3663.51	3.201838730514401	88	1	1	1	1.0	3.270572543144226	3.4199728965759277	3.0464720129966736
Arenaviridae	Mammarenavirus	Lujo mammarenavirus	649188	L	specific_min-guides	taxon	NA	1588995108	1588995108	2	2	1	18006668.0	887.86	3.201838730514401	88	1	1	1	1.0	2.9959516525268555	2.9959516525268555	2.9959516525268555
Astroviridae	Mamastrovirus	HMO Astrovirus A	682382	None	specific_min-guides	taxon	NA	1589086550	1589086550	2	2	1	9396664.0	978.80	3.201838730514401	88	1	1	1	1.0	2.9749297499656677	2.9660706520080566	2.9660706520080566
Astroviridae	unknown	Astrovirus MLB2	683172	None	specific_min-guides	taxon	NA	1589071770	1589071770	3	3	1	9413988.0	1280.57	3.201838730514401	88	1	1	1	1.0	3.1813000440597534	3.2840846180915833	2.9757308959960938
Astroviridae	unknown	Astrovirus VA3	683174	None	specific_min-guides	taxon	NA	1589073054	1589073054	1	1	1	9372600.0	980.15	3.201838730514401	88	1	1	1	1.0	3.0039634108543396	3.0039634108543396	3.0039634108543396
Anelloviridae	Alphatorquevirus	Torque teno virus 2	687341	None	specific_min-guides	taxon	NA	1588939505	1588939505	1	1	1	9944836.0	608.47	3.201838730514401	88	1	1	1	1.0	3.1821524500846863	3.1821524500846863	3.1821524500846863
Anelloviridae	Alphatorquevirus	Torque teno virus 3	687342	None	specific_min-guides	taxon	NA	1588941927	1588941927	1	1	1	9949216.0	603.32	3.201838730514401	88	1	1	1	1.0	3.112196981906891	3.112196981906891	3.112196981906891
Anelloviridae	Alphatorquevirus	Torque teno virus 4	687343	None	specific_min-guides	taxon	NA	1588942168	1588942168	1	1	1	9949428.0	583.42	3.201838730514401	88	1	1	1	1.0	3.2024317383766174	3.2024317383766174	3.2024317383766174
Anelloviridae	Alphatorquevirus	Torque teno virus 5	687344	None	specific_min-guides	taxon	NA	1588942409	1588942409	1	1	1	9953480.0	609.30	3.201838730514401	88	1	1	1	1.0	2.8360506296157837	2.8360506296157837	2.8360506296157837
Anelloviridae	Alphatorquevirus	Torque teno virus 6	687345	None	specific_min-guides	taxon	NA	1588942650	1588942650	1	1	1	9947044.0	581.17	3.201838730514401	88	1	1	1	1.0	3.1800231337547302	3.1800231337547302	3.1800231337547302
Anelloviridae	Alphatorquevirus	Torque teno virus 7	687346	None	specific_min-guides	taxon	NA	1588942892	1588942892	3	3	1	9968772.0	609.64	3.201838730514401	88	1	1	1	1.0	3.1646660566329956	3.1646660566329956	3.1646660566329956
Anelloviridae	Alphatorquevirus	Torque teno virus 8	687347	None	specific_min-guides	taxon	NA	1588943135	1588943135	1	1	1	9957352.0	601.31	3.201838730514401	88	1	1	1	1.0	2.9559719562530518	2.9559719562530518	2.9559719562530518
Anelloviridae	Alphatorquevirus	Torque teno virus 9	687348	None	specific_min-guides	taxon	NA	1588943377	1588943377	1	1	1	9951004.0	594.76	3.201838730514401	88	1	1	1	1.0	3.0802724957466125	3.0802724957466125	3.0802724957466125
Anelloviridae	Alphatorquevirus	Torque teno virus 10	687349	None	specific_min-guides	taxon	NA	1588937429	1588937429	2	2	1	9987500.0	813.88	3.201838730514401	88	1	1	1	1.0	2.856946110725403	2.7318164110183716	2.7318164110183716
Anelloviridae	Alphatorquevirus	Torque teno virus 11	687350	None	specific_min-guides	taxon	NA	1588937671	1588937671	1	1	1	9953440.0	594.45	3.201838730514401	88	1	1	1	1.0	3.2097219228744507	3.2097219228744507	3.2097219228744507
Anelloviridae	Alphatorquevirus	Torque teno virus 12	687351	None	specific_min-guides	taxon	NA	1588937963	1588937963	1	1	1	9951840.0	643.26	3.201838730514401	88	1	1	1	1.0	3.406562328338623	3.406562328338623	3.406562328338623
Anelloviridae	Alphatorquevirus	Torque teno virus 13	687352	None	specific_min-guides	taxon	NA	1588938293	1588938293	1	1	1	9953576.0	679.41	3.201838730514401	88	1	1	1	1.0	3.029685914516449	3.029685914516449	3.029685914516449
Anelloviridae	Alphatorquevirus	Torque teno virus 14	687353	None	specific_min-guides	taxon	NA	1588938536	1588938536	1	1	1	9957524.0	607.44	3.201838730514401	88	1	1	1	1.0	3.150695264339447	3.150695264339447	3.150695264339447
Anelloviridae	Alphatorquevirus	Torque teno virus 15	687354	None	specific_min-guides	taxon	NA	1588938778	1588938778	1	1	1	9954544.0	776.82	3.201838730514401	88	1	1	1	1.0	2.825966477394104	2.825966477394104	2.825966477394104
Anelloviridae	Alphatorquevirus	Torque teno virus 16	687355	None	specific_min-guides	taxon	NA	1588939020	1588939020	1	1	1	9954688.0	790.97	3.201838730514401	88	1	1	1	1.0	3.112299144268036	3.112299144268036	3.112299144268036
Anelloviridae	Alphatorquevirus	Torque teno virus 19	687358	None	specific_min-guides	taxon	NA	1588939263	1588939263	1	1	1	9955584.0	784.18	3.201838730514401	88	1	1	1	1.0	3.0074623823165894	3.0074623823165894	3.0074623823165894
Anelloviridae	Alphatorquevirus	Torque teno virus 20	687359	None	specific_min-guides	taxon	NA	1588939748	1588939748	1	1	1	9952952.0	606.68	3.201838730514401	88	1	1	1	1.0	3.0434131622314453	3.0434131622314453	3.0434131622314453
Anelloviridae	Alphatorquevirus	Torque teno virus 21	687360	None	specific_min-guides	taxon	NA	1588939989	1588939989	1	1	1	9945148.0	604.29	3.201838730514401	88	1	1	1	1.0	3.34706449508667	3.34706449508667	3.34706449508667
Anelloviridae	Alphatorquevirus	Torque teno virus 23	687362	None	specific_min-guides	taxon	NA	1588940231	1588940231	1	1	1	9954152.0	614.31	3.201838730514401	88	1	1	1	1.0	3.141500174999237	3.141500174999237	3.141500174999237
Anelloviridae	Alphatorquevirus	Torque teno virus 24	687363	None	specific_min-guides	taxon	NA	1588940473	1588940473	1	1	1	9955848.0	607.36	3.201838730514401	88	1	1	1	1.0	2.9797695875167847	2.9797695875167847	2.9797695875167847
Anelloviridae	Alphatorquevirus	Torque teno virus 25	687364	None	specific_min-guides	taxon	NA	1588940716	1588940716	1	1	1	9955728.0	602.09	3.201838730514401	88	1	1	1	1.0	3.116113781929016	3.116113781929016	3.116113781929016
Anelloviridae	Alphatorquevirus	Torque teno virus 26	687365	None	specific_min-guides	taxon	NA	1588940957	1588940957	1	1	1	9950756.0	575.36	3.201838730514401	88	1	1	1	1.0	3.059768855571747	3.059768855571747	3.059768855571747
Anelloviridae	Alphatorquevirus	Torque teno virus 27	687366	None	specific_min-guides	taxon	NA	1588941200	1588941200	1	1	1	9949692.0	608.98	3.201838730514401	88	1	1	1	1.0	3.0102007389068604	3.0102007389068604	3.0102007389068604
Anelloviridae	Alphatorquevirus	Torque teno virus 28	687367	None	specific_min-guides	taxon	NA	1588941443	1588941443	1	1	1	9946576.0	614.69	3.201838730514401	88	1	1	1	1.0	3.1869028210639954	3.1869028210639954	3.1869028210639954
Anelloviridae	Alphatorquevirus	Torque teno virus 29	687368	None	specific_min-guides	taxon	NA	1588941685	1588941685	1	1	1	9951200.0	692.71	3.201838730514401	88	1	1	1	1.0	2.7964282035827637	2.7964282035827637	2.7964282035827637
Anelloviridae	Betatorquevirus	Torque teno mini virus 1	687369	None	specific_min-guides	taxon	NA	1588943859	1588943859	1	1	1	9951544.0	680.60	3.201838730514401	88	1	1	1	1.0	3.183406114578247	3.183406114578247	3.183406114578247
Anelloviridae	Betatorquevirus	Torque teno mini virus 2	687370	None	specific_min-guides	taxon	NA	1588945069	1588945069	1	1	1	9952676.0	581.19	3.201838730514401	88	1	1	1	1.0	3.25559663772583	3.25559663772583	3.25559663772583
Anelloviridae	Betatorquevirus	Torque teno mini virus 3	687371	None	specific_min-guides	taxon	NA	1588945310	1588945310	1	1	1	9946788.0	607.41	3.201838730514401	88	1	1	1	1.0	3.0690004229545593	3.0690004229545593	3.0690004229545593
Anelloviridae	Betatorquevirus	Torque teno mini virus 4	687372	None	specific_min-guides	taxon	NA	1588945553	1588945553	1	1	1	9944116.0	596.28	3.201838730514401	88	1	1	1	1.0	3.2684954404830933	3.2684954404830933	3.2684954404830933
Anelloviridae	Betatorquevirus	Torque teno mini virus 5	687373	None	specific_min-guides	taxon	NA	1588945795	1588945795	1	1	1	9956348.0	622.20	3.201838730514401	88	1	1	1	1.0	3.184277355670929	3.184277355670929	3.184277355670929
Anelloviridae	Betatorquevirus	Torque teno mini virus 6	687374	None	specific_min-guides	taxon	NA	1588946038	1588946038	1	1	1	9944556.0	591.74	3.201838730514401	88	1	1	1	1.0	3.058709144592285	3.058709144592285	3.058709144592285
Anelloviridae	Betatorquevirus	Torque teno mini virus 7	687375	None	specific_min-guides	taxon	NA	1588946282	1588946282	1	1	1	9948648.0	611.43	3.201838730514401	88	1	1	1	1.0	3.071593999862671	3.071593999862671	3.071593999862671
Anelloviridae	Betatorquevirus	Torque teno mini virus 8	687376	None	specific_min-guides	taxon	NA	1588946523	1588946523	1	1	1	9945980.0	600.89	3.201838730514401	88	1	1	1	1.0	3.2425000071525574	3.2425000071525574	3.2425000071525574
Anelloviridae	Betatorquevirus	Torque teno mini virus 9	687377	None	specific_min-guides	taxon	NA	1588946766	1588946766	2	2	1	9981808.0	608.60	3.201838730514401	88	1	1	1	1.0	3.1035642623901367	3.1035642623901367	3.1035642623901367
Anelloviridae	Gammatorquevirus	Torque teno midi virus 1	687379	None	specific_min-guides	taxon	NA	1589038401	1589038401	2	2	1	9976812.0	1403.23	3.282320754236242	95	1	1	1	1.0	3.0604013800621033	2.851799964904785	2.851799964904785
Anelloviridae	Gammatorquevirus	Torque teno midi virus 2	687380	None	specific_min-guides	taxon	NA	1588950156	1588950156	1	1	1	9954520.0	635.15	3.201838730514401	88	1	1	1	1.0	2.8247846364974976	2.8247846364974976	2.8247846364974976
Anelloviridae	Deltatorquevirus	Torque teno tupaia virus	687381	None	specific_min-guides	taxon	NA	1588947491	1588947491	1	1	1	9951508.0	577.98	3.201838730514401	88	1	1	1	1.0	3.081215500831604	3.081215500831604	3.081215500831604
Anelloviridae	Epsilontorquevirus	Torque teno tamarin virus	687382	None	specific_min-guides	taxon	NA	1589038037	1589038037	1	1	1	9949736.0	841.62	3.201838730514401	88	1	1	1	1.0	3.0827484726905823	3.0827484726905823	3.0827484726905823
Anelloviridae	Zetatorquevirus	Torque teno douroucouli virus	687383	None	specific_min-guides	taxon	NA	1589039789	1589039789	1	1	1	9953768.0	860.08	3.201838730514401	88	1	1	1	1.0	3.0086201429367065	3.0086201429367065	3.0086201429367065
