family	genus	species	taxid	segment	refseqs
Astroviridae	Mamastrovirus	Bovine astrovirus	1435485	None	NC_024297
Astroviridae	Mamastrovirus	Bovine astrovirus B170/HK	1027244	None	NC_023632
Astroviridae	Mamastrovirus	Bovine astrovirus B18/HK	1027245	None	NC_023631
Astroviridae	Mamastrovirus	Bovine astrovirus B76-2/HK	1027247	None	NC_023630
Astroviridae	Mamastrovirus	Bovine astrovirus B76/HK	1027248	None	NC_023629
Astroviridae	Mamastrovirus	Burkina Faso astrovirus	1518574	None	NC_024472
Astroviridae	Mamastrovirus	Canine astrovirus	1157338	None	NC_026814
Astroviridae	Mamastrovirus	Dromedary astrovirus	1662272	None	NC_027711
Astroviridae	Mamastrovirus	Feline astrovirus 2	1389204	None	NC_022249
Astroviridae	Mamastrovirus	HMO Astrovirus A	682382	None	NC_013443
Astroviridae	Mamastrovirus	Mamastrovirus 1	1239565	None	NC_030922,NC_001943
Astroviridae	Mamastrovirus	Mamastrovirus 10	1239574	None	NC_004579
Astroviridae	Mamastrovirus	Mamastrovirus 11	1239575	None	NC_043097
Astroviridae	Mamastrovirus	Mamastrovirus 12	1239576	None	NC_043098
Astroviridae	Mamastrovirus	Mamastrovirus 13	1239577	None	NC_002469
Astroviridae	Mamastrovirus	Mamastrovirus 14	1239578	None	NC_043099
Astroviridae	Mamastrovirus	Mamastrovirus 15	1239579	None	NC_043100
Astroviridae	Mamastrovirus	Mamastrovirus 16	1239580	None	NC_043101
Astroviridae	Mamastrovirus	Mamastrovirus 17	1239581	None	NC_038368
Astroviridae	Mamastrovirus	Mamastrovirus 18	1239582	None	NC_043102
Astroviridae	Mamastrovirus	Mamastrovirus 19	1239583	None	NC_043103
Astroviridae	Mamastrovirus	Mamastrovirus 2	1239566	None	NC_024701,NC_034974,NC_034974,NC_024701
Astroviridae	Mamastrovirus	Mamastrovirus 3	1239567	None	NC_025379
Astroviridae	Mamastrovirus	Mamastrovirus 4	1239568	None	NC_034975
Astroviridae	Mamastrovirus	Mamastrovirus 5	1239569	None	NC_043416
Astroviridae	Mamastrovirus	Mamastrovirus 7	1239571	None	NC_043096
Astroviridae	Mamastrovirus	Mamastrovirus 9	1239573	None	NC_013060
Astroviridae	Mamastrovirus	Porcine astrovirus 2	1105378	None	NC_023674
Astroviridae	Mamastrovirus	Porcine astrovirus 3	1254425	None	NC_019494
Astroviridae	Mamastrovirus	Porcine astrovirus 4	1105379	None	NC_023675
Astroviridae	Mamastrovirus	Qinghai Himalayan marmot astrovirus 1	1961665	None	NC_033792
Astroviridae	Mamastrovirus	Qinghai Himalayan marmot astrovirus 2	1961666	None	NC_033821
Astroviridae	Mamastrovirus	Rabbit astrovirus TN/2208/2010	1161132	None	NC_025346
Astroviridae	Mamastrovirus	Rodent astrovirus	1914442	None	NC_036583
Birnaviridae	unknown	Espirito Santo virus	1127767	B	NC_016517
Birnaviridae	unknown	Espirito Santo virus	1127767	A	NC_016518
Birnaviridae	Aquabirnavirus	Infectious pancreatic necrosis virus	11002	A	NC_001915
Birnaviridae	Aquabirnavirus	Infectious pancreatic necrosis virus	11002	B	NC_001916
Birnaviridae	Aquabirnavirus	Tasmanian aquabirnavirus	1721090	A	NC_028252
Birnaviridae	Aquabirnavirus	Tasmanian aquabirnavirus	1721090	B	NC_028253
Birnaviridae	Aquabirnavirus	Tellina virus	359995	A	NC_038869
Birnaviridae	Aquabirnavirus	Tellina virus	359995	B	NC_038870
Birnaviridae	Aquabirnavirus	Victorian trout aquabirnavirus	1661392	A	NC_030242
Birnaviridae	Aquabirnavirus	Victorian trout aquabirnavirus	1661392	B	NC_030244
Birnaviridae	Aquabirnavirus	Yellowtail ascites virus	59816	A	NC_004168
Birnaviridae	Aquabirnavirus	Yellowtail ascites virus	59816	B	NC_004176
Birnaviridae	Avibirnavirus	Infectious bursal disease virus	10995	A	NC_004178
Birnaviridae	Avibirnavirus	Infectious bursal disease virus	10995	B	NC_004179
Birnaviridae	Blosnavirus	Blotched snakehead virus	311176	A	NC_005982
Birnaviridae	Blosnavirus	Blotched snakehead virus	311176	B	NC_005983
Bornaviridae	Carbovirus	Queensland carbovirus	2136037	None	NC_039013
Bornaviridae	Carbovirus	Southwest carbovirus	2136038	None	NC_039014
Bornaviridae	Orthobornavirus	Elapid 1 orthobornavirus	1881950	None	NC_024778
Bornaviridae	Orthobornavirus	Mammalian 1 orthobornavirus	1714619	None	NC_001607,NC_030692,NC_001607
Bornaviridae	Orthobornavirus	Mammalian 2 orthobornavirus	1897087	None	NC_030701
Bornaviridae	Orthobornavirus	Passeriform 1 orthobornavirus	1548720	None	NC_030690,NC_027892,NC_024296
Bornaviridae	Orthobornavirus	Passeriform 2 orthobornavirus	1548721	None	NC_038268
Bornaviridae	Orthobornavirus	Psittaciform 1 orthobornavirus	1548713	None	NC_030688,NC_030689,NC_039189,NC_028106,NC_030689,NC_039189,NC_028106
Bornaviridae	Orthobornavirus	Psittaciform 2 orthobornavirus	1884878	None	NC_039190
Bornaviridae	Orthobornavirus	Waterbird 1 orthobornavirus	1548722	None	NC_029642,NC_030691,NC_030691,NC_029642
Caliciviridae	unknown	Calicivirus isolate TCG	243550	None	NC_006875
Caliciviridae	unknown	Fathead minnow calicivirus	1949201	None	NC_035675
Caliciviridae	unknown	Goose calicivirus	1493858	None	NC_024078
Caliciviridae	unknown	St-Valerien swine virus	646294	None	NC_012699
Caliciviridae	Bavovirus	Bavaria virus	2560343	None	NC_033081
Caliciviridae	Lagovirus	European brown hare syndrome virus	33756	None	NC_002615
Caliciviridae	Lagovirus	Rabbit calicivirus Australia 1 MIC-07	576948	None	NC_011704
Caliciviridae	Lagovirus	Rabbit hemorrhagic disease virus	11976	None	NC_001543
Caliciviridae	Nacovirus	Nacovirus A	2560612	None	NC_043516
Caliciviridae	Nebovirus	Bovine calicivirus strain Kirklareli	1812179	None	NC_030793
Caliciviridae	Nebovirus	Newbury 1 virus	2170030	None	NC_007916,NC_004064
Caliciviridae	Norovirus	Marmot norovirus	2161807	None	NC_040674
Caliciviridae	Norovirus	Norwalk virus	11983	None	NC_029646,NC_008311,NC_029645,NC_001959,NC_029647,NC_029647
Caliciviridae	Norovirus	Primate norovirus	1903318	None	NC_031324
Caliciviridae	Salovirus	Nordland virus	2560615	None	NC_024031
Caliciviridae	Sapovirus	Bat sapovirus	1959930	None	NC_033776
Caliciviridae	Sapovirus	Bat sapovirus TLC58/HK	1185359	None	NC_017936
Caliciviridae	Sapovirus	Sapporo virus	95342	None	NC_006554,NC_006269,NC_027026,NC_010624,NC_000940,NC_010624,NC_027026,NC_006269
Caliciviridae	Vesivirus	Canine calicivirus	1176484	None	NC_004542
Caliciviridae	Vesivirus	Feline calicivirus	11978	None	NC_001481
Caliciviridae	Vesivirus	Hom-1 vesivirus	1960046	None	NC_034444
Caliciviridae	Vesivirus	Mink calicivirus	154122	None	NC_019712
Caliciviridae	Vesivirus	Rabbit vesivirus	303317	None	NC_008580
Caliciviridae	Vesivirus	San Miguel sea lion virus 8	1564182	None	NC_025676
Caliciviridae	Vesivirus	Steller sea lion vesivirus	436911	None	NC_011050
Caliciviridae	Vesivirus	Vesicular exanthema of swine virus	35612	None	NC_029646,NC_008311,NC_029645,NC_001959,NC_029647,NC_004541,NC_002551
Caliciviridae	Vesivirus	Vesivirus ferret badger/JX12/China/2012	1615583	None	NC_027122
Circoviridae	unknown	Apteryx rowi circovirus-like virus	1634476	None	NC_040528
Circoviridae	unknown	Chimpanzee faeces associated circular DNA virus 1	1676184	None	NC_030466
Circoviridae	unknown	Circoviridae 1 LDMD-2013	1379692	None	NC_025705
Circoviridae	unknown	Circoviridae 10 LDMD-2013	1379714	None	NC_025715
Circoviridae	unknown	Circoviridae 11 LDMD-2013	1379715	None	NC_025716
Circoviridae	unknown	Circoviridae 13 LDMD-2013	1379717	None	NC_025717
Circoviridae	unknown	Circoviridae 14 LDMD-2013	1379718	None	NC_025718
Circoviridae	unknown	Circoviridae 15 LDMD-2013	1379719	None	NC_025719
Circoviridae	unknown	Circoviridae 16 LDMD-2013	1379720	None	NC_025720
Circoviridae	unknown	Circoviridae 17 LDMD-2013	1379721	None	NC_025709
Circoviridae	unknown	Circoviridae 19 LDMD-2013	1379723	None	NC_025723
Circoviridae	unknown	Circoviridae 2 LDMD-2013	1379695	None	NC_025706
Circoviridae	unknown	Circoviridae 21 LDMD-2013	1379725	None	NC_025724
Circoviridae	unknown	Circoviridae 3 LDMD-2013	1379707	None	NC_025708
Circoviridae	unknown	Circoviridae 6 LDMD-2013	1379710	None	NC_025711
Circoviridae	unknown	Circoviridae 7 LDMD-2013	1379711	None	NC_025712
Circoviridae	unknown	Circoviridae 8 LDMD-2013	1379712	None	NC_025713
Circoviridae	unknown	Circoviridae 9 LDMD-2013	1379713	None	NC_025714
Circoviridae	unknown	Circoviridae LDMD-2013a	1576597	None	NC_025710
Circoviridae	unknown	Circoviridae LDMD-2013b	1576598	None	NC_025722
Circoviridae	unknown	Circoviridae SFBeef	1548712	None	NC_025216
Circoviridae	unknown	Dromedary stool-associated circular ssDNA virus	1574422	None	NC_025959
Circoviridae	unknown	Fur seal faeces associated circular DNA virus	1353241	None	NC_023879
Circoviridae	unknown	Garrulus glandarius associated circular virus 1	2006642	None	NC_035209
Circoviridae	unknown	Human fecal virus Jorvi2	2017081	None	NC_035212
Circoviridae	unknown	Human fecal virus Jorvi3	2017082	None	NC_035213
Circoviridae	unknown	Human fecal virus Jorvi4	2017083	None	NC_035211
Circoviridae	unknown	Meles meles circovirus-like virus	1128073	None	NC_040362
Circoviridae	unknown	Paguma larvata circovirus	2294094	None	NC_040679
Circoviridae	unknown	Po-Circo-like virus	1454552	None	NC_025682
Circoviridae	unknown	Po-Circo-like virus 41	1105385	None	NC_025683
Circoviridae	unknown	Po-Circo-like virus 51	1105386	None	NC_025684
Circoviridae	unknown	Porcine stool-associated circular virus 4	1475062	None	NC_023877
Circoviridae	unknown	Porcine stool-associated circular virus 5	1475063	None	NC_023878
Circoviridae	unknown	Porcine stool-associated circular virus/BEL/15V010	2017724	None	NC_035476
Circoviridae	Circovirus	Anguilla anguilla circovirus	1420600	None	NC_023421
Circoviridae	Circovirus	Barbel circovirus	759938	None	NC_015399
Circoviridae	Circovirus	Bat associated circovirus 1	1868218	None	NC_038385
Circoviridae	Circovirus	Bat associated circovirus 2	1868219	None	NC_021206
Circoviridae	Circovirus	Bat associated circovirus 3	1868220	None	NC_038386
Circoviridae	Circovirus	Bat associated circovirus 4	2003309	None	NC_028045
Circoviridae	Circovirus	Bat associated circovirus 5	2003310	None	NC_038387
Circoviridae	Circovirus	Bat associated circovirus 6	2003311	None	NC_038388
Circoviridae	Circovirus	Bat associated circovirus 7	2003312	None	NC_038389
Circoviridae	Circovirus	Bat associated circovirus 8	2003313	None	NC_038390
Circoviridae	Circovirus	Bat associated circovirus 9	2169823	None	NC_039033
Circoviridae	Circovirus	Bat circovirus	1329650	None	NC_035799
Circoviridae	Circovirus	Beak and feather disease virus	77856	None	NC_001944
Circoviridae	Circovirus	Canary circovirus	142661	None	NC_003410
Circoviridae	Circovirus	Canine circovirus	1194757	None	NC_020904
Circoviridae	Circovirus	Chimpanzee associated circovirus 1	1959759	None	NC_038391
Circoviridae	Circovirus	Circovirus sp.	1964372	None	NC_034210
Circoviridae	Circovirus	Duck circovirus	324685	None	NC_006561,NC_007220,NC_005053
Circoviridae	Circovirus	European catfish circovirus	1959744	None	NC_025246
Circoviridae	Circovirus	Feline stool-associated circular virus KU14	2249941	None	NC_040381
Circoviridae	Circovirus	Finch circovirus	400122	None	NC_008522
Circoviridae	Circovirus	Giant panda circovirus 1	2016456	None	NC_035200
Circoviridae	Circovirus	Giant panda circovirus 2	2016457	None	NC_035195
Circoviridae	Circovirus	Giant panda circovirus 3	2016458	None	NC_035194
Circoviridae	Circovirus	Giant panda circovirus 4	2016459	None	NC_035196
Circoviridae	Circovirus	Goose circovirus	146032	None	NC_003054
Circoviridae	Circovirus	Gull circovirus	400121	None	NC_008521
Circoviridae	Circovirus	Human associated circovirus 1	1959761	None	NC_038392
Circoviridae	Circovirus	Human circovirus VS6600022	1525173	None	NC_024694
Circoviridae	Circovirus	Mink circovirus	1475143	None	NC_023885
Circoviridae	Circovirus	Molossus molossus circovirus 1	1959842	None	NC_040383
Circoviridae	Circovirus	Molossus molossus circovirus 2	1959843	None	NC_040382
Circoviridae	Circovirus	Molossus molossus circovirus 3	1959844	None	NC_040380
Circoviridae	Circovirus	Molossus molossus circovirus 4	1959845	None	NC_040386
Circoviridae	Circovirus	Pigeon circovirus	1414603	None	NC_002361
Circoviridae	Circovirus	Porcine circovirus 1	133704	None	NC_001792
Circoviridae	Circovirus	Porcine circovirus 2	85708	None	NC_005148
Circoviridae	Circovirus	Porcine circovirus 3	1868221	None	NC_031753
Circoviridae	Circovirus	Porcine circovirus type 1/2a	720569	None	NC_013774
Circoviridae	Circovirus	Porcine circovirus-like virus P1	1506546	None	NC_036593
Circoviridae	Circovirus	Raven circovirus	345250	None	NC_008375
Circoviridae	Circovirus	Starling circovirus	349370	None	NC_008033
Circoviridae	Circovirus	Swan circovirus	459957	None	NC_025247
Circoviridae	Circovirus	Zebra finch circovirus	1642515	None	NC_026945
Circoviridae	Cyclovirus	Bat associated cyclovirus 1	2050928	None	NC_034547
Circoviridae	Cyclovirus	Bat associated cyclovirus 10	1987735	None	NC_025792
Circoviridae	Cyclovirus	Bat associated cyclovirus 11	1987736	None	NC_038400
Circoviridae	Cyclovirus	Bat associated cyclovirus 12	1987737	None	NC_025791
Circoviridae	Cyclovirus	Bat associated cyclovirus 13	1987738	None	NC_038401
Circoviridae	Cyclovirus	Bat associated cyclovirus 14	1987739	None	NC_038402
Circoviridae	Cyclovirus	Bat associated cyclovirus 15	1987740	None	NC_038403
Circoviridae	Cyclovirus	Bat associated cyclovirus 16	1987741	None	NC_038404
Circoviridae	Cyclovirus	Bat associated cyclovirus 2	2050585	None	NC_038393
Circoviridae	Cyclovirus	Bat associated cyclovirus 3	2050586	None	NC_038394
Circoviridae	Cyclovirus	Bat associated cyclovirus 4	2050587	None	NC_038395
Circoviridae	Cyclovirus	Bat associated cyclovirus 5	2050925	None	NC_014929
Circoviridae	Cyclovirus	Bat associated cyclovirus 6	1987731	None	NC_038396
Circoviridae	Cyclovirus	Bat associated cyclovirus 7	1987732	None	NC_038397
Circoviridae	Cyclovirus	Bat associated cyclovirus 8	1987733	None	NC_038398
Circoviridae	Cyclovirus	Bat associated cyclovirus 9	1987734	None	NC_038399
Circoviridae	Cyclovirus	Bovine associated cyclovirus 1	2050927	None	NC_038405
Circoviridae	Cyclovirus	Chicken associated cyclovirus 1	2050596	None	NC_038406,NC_014930,NC_014930,NC_038406
Circoviridae	Cyclovirus	Chicken associated cyclovirus 2	2109365	None	NC_040639
Circoviridae	Cyclovirus	Chimpanzee associated cyclovirus 1	2051672	None	NC_038407
Circoviridae	Cyclovirus	Cyclovirus PKgoat21/PAK/2009	942033	None	NC_014927
Circoviridae	Cyclovirus	Cyclovirus ZM36a	1506568	None	NC_025476
Circoviridae	Cyclovirus	Duck associated cyclovirus 1	2006585	None	NC_034977
Circoviridae	Cyclovirus	Feline associated cyclovirus 1	1987742	None	NC_024700
Circoviridae	Cyclovirus	Goat associated cyclovirus 1	2050926	None	NC_014928
Circoviridae	Cyclovirus	Horse associated cyclovirus 1	1987743	None	NC_038411
Circoviridae	Cyclovirus	Human associated cyclovirus 1	2038719	None	NC_038412
Circoviridae	Cyclovirus	Human associated cyclovirus 10	2038728	None	NC_023874
Circoviridae	Cyclovirus	Human associated cyclovirus 11	1987745	None	NC_038418
Circoviridae	Cyclovirus	Human associated cyclovirus 12	2169855	None	NC_032682
Circoviridae	Cyclovirus	Human associated cyclovirus 2	2038720	None	NC_036877
Circoviridae	Cyclovirus	Human associated cyclovirus 3	2038721	None	NC_038413
Circoviridae	Cyclovirus	Human associated cyclovirus 4	2038722	None	NC_038414
Circoviridae	Cyclovirus	Human associated cyclovirus 5	2038723	None	NC_038415
Circoviridae	Cyclovirus	Human associated cyclovirus 6	2038724	None	NC_038416
Circoviridae	Cyclovirus	Human associated cyclovirus 7	2038725	None	NC_038417
Circoviridae	Cyclovirus	Human associated cyclovirus 8	2038726	None	NC_039215
Circoviridae	Cyclovirus	Human associated cyclovirus 9	2038727	None	NC_021568
Circoviridae	Cyclovirus	Mouse associated cyclovirus 1	2169856	None	NC_031755
Circoviridae	Cyclovirus	Squirrel associated cyclovirus 1	1987744	None	NC_027530
Coronaviridae	unknown	Ball python nidovirus 1	1986118	None	NC_024709
Coronaviridae	unknown	Bat coronavirus	1508220	None	NC_034440
Coronaviridae	unknown	Bat coronavirus BM48-31/BGR/2008	864596	None	NC_014470
Coronaviridae	unknown	Bovine nidovirus 1	1986112	None	NC_027199
Coronaviridae	unknown	unidentified human coronavirus	694448	None	NC_036584
Coronaviridae	Alphacoronavirus	Alphacoronavirus 1	693997	None	NC_038861,NC_002306,NC_028806,NC_038861,NC_028806
Coronaviridae	Alphacoronavirus	Bat coronavirus 1A	393767	None	NC_010437
Coronaviridae	Alphacoronavirus	Bat coronavirus CDPHE15	1913643	None	NC_022103
Coronaviridae	Alphacoronavirus	Bat coronavirus HKU10	1244203	None	NC_018871
Coronaviridae	Alphacoronavirus	BtMr-AlphaCoV/SAX2011	1503289	None	NC_028811
Coronaviridae	Alphacoronavirus	BtNv-AlphaCoV/SC2013	1503291	None	NC_028833
Coronaviridae	Alphacoronavirus	BtRf-AlphaCoV/HuB2013	1503292	None	NC_028814
Coronaviridae	Alphacoronavirus	BtRf-AlphaCoV/YN2012	1503293	None	NC_028824
Coronaviridae	Alphacoronavirus	Coronavirus AcCoV-JC34	1964806	None	NC_034972
Coronaviridae	Alphacoronavirus	Ferret coronavirus	1264898	None	NC_030292
Coronaviridae	Alphacoronavirus	Human coronavirus 229E	11137	None	NC_028752
Coronaviridae	Alphacoronavirus	Human coronavirus NL63	277944	None	NC_005831
Coronaviridae	Alphacoronavirus	Lucheng Rn rat coronavirus	1508224	None	NC_032730
Coronaviridae	Alphacoronavirus	Miniopterus bat coronavirus HKU8	694001	None	NC_010438
Coronaviridae	Alphacoronavirus	Mink coronavirus 1	1913642	None	NC_023760
Coronaviridae	Alphacoronavirus	NL63-related bat coronavirus	1920748	None	NC_032107
Coronaviridae	Alphacoronavirus	Porcine epidemic diarrhea virus	28295	None	NC_003436
Coronaviridae	Alphacoronavirus	Rhinolophus bat coronavirus HKU2	693998	None	NC_009988
Coronaviridae	Alphacoronavirus	Scotophilus bat coronavirus 512	693999	None	NC_009657
Coronaviridae	Alphacoronavirus	Wencheng Sm shrew coronavirus	1508228	None	NC_035191
Coronaviridae	Bafinivirus	Fathead minnow nidovirus 1	1965074	None	NC_038295
Coronaviridae	Bafinivirus	White bream virus	405554	None	NC_008516
Coronaviridae	Betacoronavirus	Bat Hp-betacoronavirus Zhejiang2013	2501961	None	NC_025217
Coronaviridae	Betacoronavirus	Betacoronavirus 1	694003	None	NC_006213,NC_003045,NC_003045
Coronaviridae	Betacoronavirus	Betacoronavirus HKU24	1590370	None	NC_026011
Coronaviridae	Betacoronavirus	Hedgehog coronavirus 1	1965093	None	NC_039207
Coronaviridae	Betacoronavirus	Human coronavirus HKU1	290028	None	NC_006577
Coronaviridae	Betacoronavirus	Middle East respiratory syndrome-related coronavirus	1335626	None	NC_019843,NC_038294
Coronaviridae	Betacoronavirus	Murine coronavirus	694005	None	NC_001846,NC_012936,NC_012936,NC_001846
Coronaviridae	Betacoronavirus	Pipistrellus bat coronavirus HKU5	694008	None	NC_009020
Coronaviridae	Betacoronavirus	Rabbit coronavirus HKU14	1160968	None	NC_017083
Coronaviridae	Betacoronavirus	Rousettus bat coronavirus GCCDC1	2501962	None	NC_030886
Coronaviridae	Betacoronavirus	Rousettus bat coronavirus HKU9	694006	None	NC_009021
Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	694009	None	NC_004718,NC_045512,NC_004718
Coronaviridae	Betacoronavirus	Tylonycteris bat coronavirus HKU4	694007	None	NC_009019
Coronaviridae	Deltacoronavirus	Bulbul coronavirus HKU11	574549	None	NC_011547
Coronaviridae	Deltacoronavirus	Common moorhen coronavirus HKU21	1159902	None	NC_016996
Coronaviridae	Deltacoronavirus	Coronavirus HKU15	1965089	None	NC_039208
Coronaviridae	Deltacoronavirus	Magpie-robin coronavirus HKU18	1159903	None	NC_016993
Coronaviridae	Deltacoronavirus	Munia coronavirus HKU13	1297661	None	NC_011550
Coronaviridae	Deltacoronavirus	Night heron coronavirus HKU19	1159904	None	NC_016994
Coronaviridae	Deltacoronavirus	Sparrow coronavirus HKU17	1159906	None	NC_016992
Coronaviridae	Deltacoronavirus	Thrush coronavirus HKU12	1297662	None	NC_011549
Coronaviridae	Deltacoronavirus	White-eye coronavirus HKU16	1159907	None	NC_016991
Coronaviridae	Deltacoronavirus	Wigeon coronavirus HKU20	1159908	None	NC_016995
Coronaviridae	Gammacoronavirus	Avian coronavirus	694014	None	NC_010800,NC_001451
Coronaviridae	Gammacoronavirus	Beluga whale coronavirus SW1	694015	None	NC_010646
Coronaviridae	Torovirus	Goat torovirus	1837217	None	NC_034976
Deltavirus	unknown	Avian HDV-like agent	2364132	None	NC_040845
Deltavirus	unknown	Hepatitis delta virus	12475	None	NC_001653
Deltavirus	unknown	Snake deltavirus F18-5	2419666	None	NC_040729
Filoviridae	Cuevavirus	Lloviu cuevavirus	1513237	None	NC_016144
Filoviridae	Ebolavirus	Bombali ebolavirus	2010960	None	NC_039345
